EMUL_OIL_L_TEMP_PV_VAL0,STAND_OIL_L_TEMP_PV_REAL_VAL0,GEAR_OIL_L_TEMP_PV_REAL_VAL0,EMUL_OIL_L_PR_VAL0,QUENCH_CW_FLOW_EXIT_VAL0,CAST_WHEEL_RPM_VAL0,BAR_TEMP_VAL0,QUENCH_CW_FLOW_ENTRY_VAL0,GEAR_OIL_L_PR_VAL0,STANDS_OIL_L_PR_VAL0,TUNDISH_TEMP_VAL0,BATH_TEMP_F7_VAL0,BATH_TEMP_F8_VAL0,RM_MOTOR_COOL_WATER__VAL0,ROLL_MILL_AMPS_VAL0,RM_COOL_WATER_FLOW_VAL0,EMULSION_LEVEL_ANALO_VAL0,%AL
-0.06305175549589237,-1.4682983561613472,-0.7511397807086297,1.9838573034749674,-1.6171609646286762,-0.6867093329339177,0.8804187643178513,-0.9216381090889793,0.9726707260092802,0.04603189347436858,-0.5213237559630013,0.6039971645695978,0.28308307503225566,0.8800234720085427,0.6434431763184983,0.35229724031122006,-1.306609366084662,0.6927820538542986
0.27306613620280235,-0.0791944204184589,-0.5883788934737756,0.8986267288808605,-1.0570971043106379,-0.7600198395454594,-3.5406771366250296,-1.0918418604241116,0.4084776086801506,-1.1128181111985211,1.2660286246866654,0.6503424677686128,1.6594773564818572,0.33040145808747756,0.8620033096264871,-0.06549541563130831,-0.40057100495007986,1.4257135403022991
0.11073675956349244,0.5931654997684871,0.3047049290240772,-0.6303144075237245,-1.193686796353866,-0.7244108859094763,-0.9773018560425809,-1.165848259837411,0.07255033277253127,1.4045397483986035,-0.2958965807988353,0.5624712473925362,0.1086865904484524,2.0429427316817392,1.5345960969916534,0.9791713648801624,-0.3813744863879995,-1.4197851717907313
-1.5421241009943516,0.14309423579587155,-0.045498959894981865,-1.13565524422326,0.7645819826412455,-0.4248861113773065,-1.304774566765605,1.2008213094129483,-0.28632120187936005,-1.4946716209688862,-0.48704174200882433,-1.8175925714493495,0.18406889531226742,0.5565400617258989,-1.4953238336408634,1.4284285791052227,1.1071153264615985,0.4341003527549322
0.38578122729718856,0.20635646958945317,-0.2294994911201734,0.26414131468242413,-0.4056000733893143,-0.51704738927698,-0.09234498946010153,-0.8482723343842533,0.08984676088265986,1.171430279406222,1.2129457267056067,0.5490063799732394,0.087586594503407,-1.1712399560111364,0.6109193478371222,-1.517339784142187,-0.6060679090801716,0.7358956707037845
0.2578418511228996,0.6515708470072974,-0.014932686268926722,0.7763855984472778,-1.101144479613953,-0.8438032637880212,0.19212901822670872,-1.1146157246030903,-0.0879181978488715,-0.9199394281963736,0.47782592987352696,0.6141321702058038,1.6604653331802357,-0.2510026600481026,-0.6809271494213888,-0.09972688802856718,-0.4457422462157018,0.4341003527549322
0.14275937985287668,0.6941781691518175,0.08712972986424322,-0.5653516381826516,-1.1335183670339224,-0.22380538362940994,-0.23123643642113684,-1.1302388478163317,0.35931809579027213,1.4373719015700401,0.26609488082224464,0.5510291087900127,0.030341362846058224,1.6983637835517913,1.2809102303676851,1.0051021117856518,-0.21157423265050848,-1.937148573989464
0.2761890660523967,0.7252072915979642,0.6969057911878698,1.285434502843771,2.873925242285475,0.7711228520461254,0.18338980218422454,0.5854883758728632,-0.5596518743543089,-0.5259769438832343,0.8051148874155322,0.5467215671397069,-0.05388640380191988,0.09743455868008918,0.022888514867320135,0.8587646359215751,-0.07324047060172406,0.17541865165556578
0.02184659996646179,-0.2624760463339427,-0.10458773045718898,0.6434554488011351,-0.6174689372588841,0.054774772358935575,0.195140943165847,-0.9104070057200022,0.09104692412129872,-1.0758834019366506,1.399770181196445,0.59519640422504,-2.7816955769690366,-0.12107080405719992,-0.1917687586103592,-0.14559170197223298,-0.037296449617733575,1.1239182223528341
0.3507238231072007,-0.24888728897247997,-0.6235753245575735,-0.8590284275192505,-0.08044456689612019,-0.6720462457578757,0.4933771266376219,0.4280393727648134,0.3121588549647926,-1.0853391558326804,0.7611404894962697,-1.8240386846745305,0.22494957063725585,0.7499528258504864,-2.2329642814066553,1.5289732514042418,0.11094068124749092,-1.1179898538412663
0.2717439304628233,0.37077748468895455,0.4908999583186229,1.1941158196216843,-2.0779397786928593,0.7732179368186352,0.5715759688359945,-1.8477021125728772,-0.43158768948699894,0.6630169351222427,0.6792306658170105,0.6793171140826507,-2.4864849744470026,0.47329596933337237,0.5471726424322036,0.9026134120503897,-0.48971777288872564,-0.1694902831439979
0.0506203640851607,0.3787378649330489,0.3156714058458007,-0.947527307743477,-0.12016517421154381,0.27261119702175374,0.1311027796228325,0.39179511051612925,-0.7193438244079442,-1.1532242249171882,-0.5591590844111287,-1.7818526281590825,0.10727059116726316,0.5241473069709773,-2.079451806780355,1.6497399985510477,-0.23163658205778134,1.641281624551567
0.28305195564707375,-1.6742279046287099,-0.4890174035120566,-0.8083137091275859,-1.608584300451201,-1.4679888384580242,1.0071188688906423,-0.6517568637910445,0.8257804924921309,0.07342904026397776,-0.6759681648854347,0.5271778324939205,0.13756753053163617,1.5573567720101507,0.4613097330411313,0.1557542902628024,-0.35342076517804255,0.2616458853551503
0.2994347397737644,-0.2837621740520969,-1.0181636154263782,-0.996352223406192,0.509236789435011,0.787878548961047,-1.8992845554226416,-0.5264948448359318,0.7549945500622568,1.2028364692620432,1.5033168769098872,0.5721494544140866,0.21422886718613265,0.5577058729349069,1.9730173151654646,-1.055574924967411,-0.4390300390889373,-1.5922396391899005
-0.317406815039194,-0.3318225321122721,-0.5491250477545642,-0.9933297280019598,0.7482522777850502,-0.3536694520214595,-1.0897995758318877,1.1819084987731403,0.2279593502501164,-0.9609766996766591,-0.04444510900619766,-1.7891831718061681,0.19164942458490877,0.4763215134815204,-1.9233374273194512,1.3795705567889338,-0.12977458068309208,0.2616458853551503
0.3728991437307771,0.6741544812325174,0.5048989467661544,1.40131468298288,1.9385746672450952,0.6894345021767715,0.2860640073349455,0.2539168548523821,-0.5750892369615027,0.4649369976588921,0.9668158869194958,0.5270422718768256,-2.2169562221566372,0.1998867037684758,0.43138780939435867,0.7718590630093316,-0.12409312938755093,-1.0748762369911675
0.2838326839831768,0.2755042376373756,0.9934709925710027,1.0148765218266864,0.41434440034422476,0.8507161171429649,-1.4651387252513641,-0.614092841741464,-0.7272743032158939,0.36375224704975984,2.264394245662248,0.6517284723728135,-2.540044681427761,0.21842857239369806,1.1456110998972282,0.8318361416569372,0.6553619105424121,-1.8940349571393655
0.3861967783799794,0.4914164065307712,0.8880685927238232,-0.8725253257276593,0.30749300142312525,0.8737570579761186,-1.2533725932630868,0.9429676192110287,-0.9016270353089503,-1.4454409233717735,-0.7582783573130352,-1.85491569853948,0.16071901222698934,-0.613207479163455,-0.23079735347558442,-0.12086440303000028,-1.5767790889148516,1.1239182223528341
-0.08418190168381118,-0.4407722052110005,-0.9116579352396825,-1.0623999894145093,0.7653506971697852,-0.5736009614567874,0.551924316088899,1.1337809662931595,0.7142832240210019,-1.2089068125626867,0.7999934363666535,-1.8325206720567693,0.24496692105592102,-0.1504380001111603,-1.6293220108345507,0.9648533995721195,-0.3348591892357633,1.598168007702081
0.3145079116178368,0.059194633283168784,-1.0166564016318995,-0.7540518830010806,-1.602368689865918,-0.3662374648242889,1.1558338266943038,-1.0145688612958335,1.3181051701183795,0.0025284151398082925,-0.6350299359311141,0.4915221010613616,0.036555241345853064,1.0983900445786783,-0.43894986056941365,0.24875937649199412,-0.45332849159531785,1.5119407740018838
0.09866059124791753,-1.152524904808426,-1.9375392529130588,0.620479722254618,-0.9168615064593382,0.6265969339948535,0.43340275021727964,-1.093296248955644,1.8143833106817724,-0.8351181576928259,-0.8459435543508331,0.5160306410064776,1.6598520007175914,-0.24092675877410824,-0.8838758434081387,-0.6614809806845232,-1.2889135872122237,0.6927820538542986
0.3693480693410251,0.45187167010794327,0.5784328445360004,1.1550081967094785,-0.6022703417128604,0.8151096489399183,-0.5585631851855883,-1.1170801026488568,-0.45554383605462595,-0.011181844319031981,2.004584966065089,0.6186566087761575,-2.6499346593922177,0.8189296907174854,0.37934968348036946,0.8210462467379797,-0.2820439805341832,1.5550543908519823
-5.1077541424602355,-3.1725328293478796,-3.5232717227987123,-1.1348862070420256,0.7619793337946241,-0.3599534584228742,-1.1264848243995524,1.2042725949348536,3.165622863382997,-0.896960428633973,-0.5490329590940232,-1.8197340185789799,0.12812384457059636,0.2750534325461083,-0.8734682189129154,1.458525125570732,0.537181184689247,0.4341003527549322
0.26450326190486745,0.5601492076789452,0.3605260559707414,1.4229431066968485,-0.9987735912409997,0.1574089782889288,-0.1454753473603393,-0.5309907486027069,-0.17950690805932043,-1.511374058211333,-0.9094194969809263,0.5263422861326802,0.1556804329559526,0.19483486974891998,1.6568856946944115,1.3045349333603036,-0.48718627736785264,-1.4197851717907313
0.3584430017821929,0.1522118518838616,-0.14207512492816726,-0.7904350855548293,0.33277274613429375,-0.1358330273586413,-1.0375913306689708,-0.5569850416122825,0.1648685546969252,1.3683764541787105,-0.8567870129876249,0.42897360611233976,0.10479410366627234,0.02290624720797394,1.0441367529038532,-1.0675477079006597,1.4644033378506642,-0.12637666629389926
0.36973843350907665,0.33764429846493604,-0.0010542725543089416,-0.7764314563304904,-1.7630411277895135,-1.4973137856925902,0.45825344934302087,-1.1411005841102508,0.3256900708773871,-0.12791190347966389,-0.7360409287398173,0.5297690943250345,0.14285688053306805,0.9235746535039278,1.051942472564473,0.2826514243548273,-0.5051706665220244,-0.7299673021922166
0.2774357193007576,-1.6774658277217782,-0.4632621514186559,-0.7863275934833529,-1.5968009960092346,-1.3297469164088653,0.3377764441857212,-0.6464298807012941,0.8114491554159395,0.08148220910044587,-0.5429272622265588,0.5273322893252462,0.11341397203371903,1.9559236398807012,0.895828091384633,0.14714498016004574,-0.3368876686155254,0.0029641842557839413
0.10022205617271178,-0.6453458001040633,-0.9050141398364322,-1.061899221962362,0.7536552468038019,-0.6783302521592904,-0.3169882595623226,1.1368744257590544,0.718048436218536,-1.2369818674980377,1.5074874342447078,-1.8294052423603966,0.2980235761185741,-0.45637881059813196,-1.194803652491049,1.0137834154146006,-0.31916716619408564,0.0029641842557839413
0.2756224017337755,0.9142634065534084,-0.0013496859839000792,-1.008549508538974,0.5865475644867765,1.464431238816283,-0.38638764775085715,-0.4472364908710273,0.02854444605843332,1.1053218168382295,-0.22788307102316083,0.28957948820516044,0.13793009061383385,0.5827984569947987,0.7006851153395668,-1.2954318059806018,-1.695034019190365,0.21853226850505172
0.04076047096198026,-2.345524102747206,-0.6871977872596943,-0.8820280020697865,-1.411167280427206,-1.1265723518045736,0.04492465585241798,-0.7134298251482727,1.0855093519426784,0.00859459153922155,-0.3838954218767763,0.5527322431679643,-0.1277731484297981,1.339073470629744,0.7319079922631093,0.3910956503546438,-1.3406733165335791,-0.6006264516425335
0.17604124684798858,0.7947115833087353,0.32501612742050484,-1.1578917420307873,0.751898182556765,0.7313262246973565,0.10204001968089317,1.1635093412078061,-0.5317422648495401,-1.5558242854442887,-0.6536806842397558,-1.8296015998776458,0.14569492117221436,0.6425598992502,-2.095063244382658,1.3399081401691,-0.9526362016809592,-0.25571751684358246
-0.10772979362424547,0.9206749605825522,0.8382883717115487,-0.506231167243671,-0.3904344226036059,1.294769295159343,-0.09040345474776967,0.1651761245869457,-1.1540607899578512,0.7178229025095272,-0.31694957576276644,0.5098203210501832,-0.10661977578772747,-1.470463494131171,-0.45326034489494743,-0.24027340148184553,0.6198301851358422,1.9861905593511306
0.2151408290021316,0.19079222893377606,0.9389279807094557,0.9722217911796399,0.4077663956682154,0.8528112019154793,-1.2014238356047429,-0.6145660950084292,-0.7058361367533398,0.28742830160779514,2.4540546813273427,0.6795923432041305,-2.539554218083993,0.8843258507677318,0.5523764555392829,0.8256028875572456,0.6899783242304429,-1.8940349571393655
0.2751312981593724,0.47413385120885787,0.3038307434428517,-0.41798266918273946,-0.8645888794825032,-0.2405623180611466,-1.2274260140907234,-0.9982185438168261,0.008777094359211887,1.3093744176767743,-0.4523593524732609,0.5595414945718505,0.0783674946025277,2.2123176850006,2.3346822968855943,1.006264422998566,-0.3698878985012146,-0.686853685342118
0.2756601821058816,0.7975754474696861,1.3893434278542327,1.2602172420762656,2.265948467738808,0.7417991527276762,0.322967041075004,0.538532432137153,-1.1199150570042922,-0.11690161505169436,0.39491517407383897,1.3521201189915537,0.1334424013119297,-0.01892399151542146,1.0116129227035409,0.8513073570572549,-0.3541958754595369,-0.6437400684926321
-3.4739582661337347,-1.8788307249705567,-1.5286746481550497,-1.215354911089435,-0.8220899158593971,-1.551772262700586,-0.9763403602999532,-0.3761273240976492,1.2660511386307025,-1.2460519077450967,3.1810835896868457,-1.8314275604557446,0.404954660110653,0.33950584274422596,-1.0621064285741315,1.8867065383460784,-2.239009954400517,0.0029641842557839413
0.05077147732099101,-0.2704598031067306,-0.619572169934847,0.8390531802466562,-1.041931453524929,-0.9254916136573751,-3.373960133073515,-1.0820766866057148,0.5120914795349891,-1.1953017460641167,1.6481854908571936,0.6613836752928426,1.660478426340379,-0.17533628957929007,0.7097917882769565,-0.051156873521888566,-0.36695234858592407,1.4257135403022991
0.36789993727995507,0.9992910232915543,-0.3367226022282732,-0.8385148089147713,0.20421063720269642,-0.1337379529854311,0.36069951317247045,-0.5528354206130727,0.3327027748939447,1.10095042612313,-0.8324809817992684,0.5856677247046747,0.0866580378163611,0.08122429792006976,0.02679137469763059,-1.0469964716405136,-0.19725929777812956,-0.6437400684926321
-0.05314148854323912,0.2747502823440501,-1.009572500748915,1.758392319294064,-0.1643553111792476,-0.4437368930647379,-0.12603684492785597,0.22998871629445108,0.9864608021111313,0.7622965079985368,-0.71507134478592,-1.863665931668457,0.15769667030210388,0.1572515053601021,0.11915904875361481,1.03711182891154,1.5349308077906811,0.21853226850505172
-0.0722064727745879,-0.8171485813560468,-1.0542281988110285,1.3171438716767387,-0.2853181233741906,-0.2070484491976733,-1.2554160682749476,-0.6257337142624045,0.8000123369375465,-0.8818008337314471,0.7796411020866791,0.6341064122472467,1.6568568516445226,-0.4497725761860442,-0.31275740303634625,-0.22919549875328243,0.544429372689127,1.1239182223528341
0.22641108206686997,0.3549677732454833,0.5692689909872789,1.2236074991121257,-2.086143066847384,0.781595780076445,0.5133021714626302,-1.8514361951587681,-0.42288064244911866,0.6185316435691968,1.4524360309603719,0.6523224744902647,-2.4948596113075707,0.09032869712963126,0.673365099965271,0.8814450402731067,-0.5542257341534651,0.2616458853551503
-0.21460199089746104,0.16092034616185674,-0.4955466495606303,1.3694145488711074,0.38679145438958434,0.22653055287226606,0.2381697670837025,0.1824729497345823,0.33762108147630077,-0.6586029547962631,-0.46837430739834723,0.5396066881810895,1.6579505760304474,-0.1903529869179941,-1.0725140530693549,-0.36043327623357607,-0.5387481169711726,1.5550543908519823
0.3749139318578684,0.12014239155862737,-0.7405470906953372,-0.7637393641837875,0.17871125730157056,-1.3150850667496383,0.41303286912786796,-0.5397690172143621,1.0007215420755158,0.0648382083061593,0.2633256243561944,0.5309390237885564,0.1311240300139301,0.8171532289680743,0.7149956013840368,0.2576463975774622,-0.6801411142309425,0.04607780110588257
0.2271288513687216,-0.3975862613141996,-0.38357280231080315,-0.755506495600599,1.6607829918419703,-0.06252253114639912,-1.4136556588194578,1.9679068947615765,-0.05629043266255151,-1.2324351551824904,-0.5863845077837754,-1.7931859074118972,0.09070964774557552,-0.06422388254791037,-1.2936760929308833,1.2971187912463207,0.655040301753338,-0.1694902831439979
0.42285341961427364,0.9202599898524694,0.8557358678495349,-0.7645620546857275,-0.3132224814873331,0.7774056209307227,0.6838651693725151,0.13611145868836472,-0.7111309571527451,-1.591636936463282,2.1556760536605193,-1.8574584873005697,0.417736920815074,-1.7006546629595978,-0.6314909300609403,-0.15193810320087026,1.1570444323458908,-1.635353256039999
0.13905720047989423,0.5624286126585248,-0.23094038624335475,-0.22604531880281245,-0.3649899527090526,1.2214587989471009,-1.2506502767101761,-1.0078221184051863,0.12436901999110742,1.211041587570892,-0.5261115561386918,0.5702935064270287,0.05609622844243317,-0.4840805828575273,0.4886297501343643,-1.8463136965120932,-0.1479733419212975,1.1239182223528341
0.3447298160502056,-0.2744166147849157,-0.4810593209989175,-0.8418413429285614,-0.08692373694573209,-0.6908982545628203,-0.2654565404095468,0.42593859071723145,0.21099237944105415,-1.1119181249402195,0.7064560891896573,-1.8162833844047794,0.25004074955614025,-0.09817103769536384,-1.5278476638411758,1.4853918894312446,0.18799891718689907,0.9083501381035664
0.29793624213580966,0.34510788821334876,-0.2845368684741389,-0.6020209980312813,1.3276657927941324,0.04639568118500881,0.3874083347542913,0.06378453115163552,0.20127343224197933,1.29924074950702,-1.028597451506851,0.5207522588397979,0.11947577723231646,0.13243648708170444,-0.6197823505700109,-1.5996784194082705,0.20496079169284284,-2.325171125638514
0.31958267881287095,-0.2552287095852086,-0.23182662653212535,1.2525626391443907,-2.069000720079205,-0.4793445987846041,-1.5989238040096134,-1.8344279398540375,0.27584811512738044,0.6062940978100998,0.48823564715830664,0.6075652848250763,-2.473540568938394,0.02293399942028136,2.6273967600937262,0.9246663840578853,-0.42396471748406545,-0.1694902831439979
