Aluminum Purity (%),Casting Temperature (°C),Cooling Water Temperature (°C),Casting Speed (m/min),Cast Bar Entry Temperature at Rolling Mill (°C),Emulsion Temperature at Rolling Mill (°C),Emulsion Pressure at Rolling Mill (bar),Emulsion Concentration (%),Rod Quench Water Pressure (bar)
1.5936156731949758,1.7251365529555946,-1.2362578965398987,0.6367877293179841,0.5567961705031136,-1.2406248432929181,-0.76339509663392,1.2477023657190411,-1.6215754968203644
1.573785418849372,0.43565055104452455,-0.3558750293708238,-1.3352808561391332,-1.1886043620443776,-0.5542420856726041,-0.9102462368810252,1.1653217949764012,-0.5931004928715409
1.0588477824571279,-0.29636731543309014,-1.4702239719338037,0.04012391589308776,1.0396915301048697,1.0588408593497818,-0.9685041016534716,-0.1354923069240648,-1.2363109823220986
1.2559162254191854,-1.6627000304141946,0.4190439351949653,-1.0661360151496877,1.3562642282648314,1.4166732644487492,1.2458028644108985,-1.010116088514294,0.297385756297922
0.8231860330622915,-0.007426928895044491,0.7661643364081825,0.6854452412237314,-0.6063911644247673,1.1714639357309253,-0.4810482505006851,-1.1107444334500074,0.7707209462369784
0.6093365581980373,0.05983084018722722,1.6688316546202429,1.0983132651154583,0.8801787408175429,0.193877816768166,-0.8215562903920395,0.3736237746780753,-1.5465755736419
-0.8318761530645494,-0.14948812163726505,-1.191461083744864,-1.2475823536327497,-1.3174738251140754,1.1445064798804696,-1.366961035770543,-0.4231120940526517,1.426856369453308
0.502054843672524,-1.3483175732736654,1.068250704636568,1.7315401870549503,-0.5860816676512518,0.9650877466856873,-0.48950573138123177,-0.7865731951405719,-1.049704479983594
0.8348174276813418,-0.5630182999271734,1.3816305395930373,0.9335409223527203,0.13047530251737527,1.6988189341749584,-0.8731297725891097,-1.3396432976932553,-0.6276065790566014
-0.025492359307531617,-1.1227074759392848,-1.4777923975293432,-1.3414230882787785,0.5777983429425354,1.300979463607327,-1.67602498823144,0.40527410569604905,-1.6721008565286286
-0.5858342098339971,0.541419153770497,1.682660315252968,-0.973409744114104,0.774086630864116,0.4994831885712225,-0.821982143321276,-0.0611985820050199,-1.3346010261383905
-0.12598096642268392,0.3182168764475635,-1.154282088984321,0.802369210104049,-1.6916471063135132,-1.115354253429994,0.761936593014723,0.05614142565184987,1.1171902556059965
1.4826787192849311,0.5038100027689867,0.4528212192581914,1.6951307278162637,0.531183521646912,0.9881140330447363,-1.4547457214664994,-1.0507369725242397,-0.03903310583197958
1.4469507222714515,-0.6971216934359182,-0.11034990526128866,-0.7818894720683048,-1.5052261508130516,-1.0184140101547505,-0.17573877954816863,-0.0034349288954414444,1.054448952561091
0.9132007622905858,0.44152498645908506,0.9821992857066546,0.1779795328767596,-0.5270680765284691,-1.1936581681182141,-0.08981152415678767,-0.567459139902879,1.6970001256585148
0.3680371984307714,1.3047541635072677,-1.412275467123502,1.2839609772844196,1.207352023244067,-1.250823945608846,1.3530882462150364,-0.45091335734849736,-0.29628843152840806
